image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/e/best_friend_1_wsbsmpk7umskwwvm.jpg,Best Friend Regular Seeds,regular cannabis seeds,132.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/pucker_punch_b33j2ky3jdu9mrtm.jpg,Pucker Punch Regular Seeds,regular cannabis seeds,99.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/a/safety_meeting_1_tzpjqfer5xspvb8s.jpg,Safety Meeting Regular Seeds,regular cannabis seeds,99.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/a/sage-n-sour-2_kvxuuyemtgprbswy.jpg,Sage 'n' Sour Regular Seeds,regular cannabis seeds,110.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/k/mk-ultra-3_dsom8v8cyd1zgrl9.jpg,MK Ultra Regular Seeds,regular cannabis seeds,110.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/k/skunk-xxx_hvdahhhhsxfszlxo.jpg,Skunk XXX Regular Seeds,regular cannabis seeds,121.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/f/afghaniberry-reg_i0ea2pta4lzwb8s7.jpg,Afghaniberry Regular Seeds (Limited Edition) - 5,regular cannabis seeds,121.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/e/a/easy-start_z5f5ruaujxaxewa2.jpg,RQS Easy Start,regular cannabis seeds,264.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/t/starters-kit-feminised_kjnkxjp7ld3x7ep5.jpg,RQS Feminised Starters Kit ,regular cannabis seeds,264.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/t/starters-kit-auto_dnatl1ywijhdlqpz.jpg,RQS Autoflowering Starters Kit - White Widow Auto,regular cannabis seeds,92.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/u/bubba-haze-reg_daqeprt2uv3yp5pr.jpg,Bubba Haze Regular Seeds - 10,regular cannabis seeds,92.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/u/v/uva_1_d8bz2rt6srijigny.jpg,Uva Regular Seeds,regular cannabis seeds,92.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/i/final-1_v9sblczcjfovuxxv.jpg,Queen Anne's Revenge Regular Seeds ,regular cannabis seeds,92.40
