image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/w/sweet-critical-2.0.jpg,Sweet Critical 2.0 Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/purple-punch_1.jpg,Purple Punch Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/o/northern-lights-cbd_1.jpg,Northern Lights CBD Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/a/harlequin-cbd_1.jpg,Harlequin CBD Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/a/california-kush-fast.jpg,California Kush FAST Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/l/blueberry-fast.jpg,Blueberry FAST Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/0/0/00-kush-fast.jpg,00 Kush FAST Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/e/lemon-og.jpg,Lemon OG Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/l/blue-dream.jpg,Blue Dream Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/z/k/zkittlez-2.png,Zkittlez 2.0 Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/a/watermelon-runtz.png,Watermelon Runtz Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/t/star-fire-og.png,Starfire OG Feminised Seeds,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/e/lemon-sorbet.png,Lemon Sorbet Feminised Seeds,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/a/la-vanilla.png,L.A. Vanilla Cake Feminised Seeds,feminised cannabis seeds,46.20
